Date,Hour,temp,rel_hum,rain,V2 Flag,Hops Cum. Index,Hops Powdery Mildew Risk,,,,
Mar 06 2015,1,7,72.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,2,7.3,71.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,3,10.3,68,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,4,11.9,60.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,5,10.7,61.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,6,9.1,66,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,7,10.5,65.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,8,14.2,61.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,9,16.4,63.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,10,20.5,58.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,11,25.4,53.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,12,29.3,48.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,13,32.5,48.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,14,36.2,45.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,15,38.1,43.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,16,38.8,40.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,17,36.9,43.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,18,35.7,44.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,19,33.8,49.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,20,31.8,54,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,21,29.9,58.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,22,28.8,60.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 06 2015,23,28,62.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,0,28,63.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,1,28,65.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,2,28,68.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,3,28,70.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,4,28.1,68.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,5,29.1,66.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,6, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,7, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,8,33.3,74.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,9,35.3,71.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,10,37.3,65.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,11,39.4,53.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,12,42.2,43.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,13,43,41,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,14,42.9,39.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,15,42.1,39.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,16,42,40.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,17,40.8,42,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,18,38.6,47.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,19,34.9,56.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,20,33.9,59.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,21,33.1,63.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,22,33,63.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 07 2015,23,31.9,66.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,0,30.9,69.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,1,30.9,72.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,2, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,3, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,4,32.1,72.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,5,33,72.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,6,32.1,75,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,7,33.1,75.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,8,33.3,81.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,9,35.4,80.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,10,38.3,74.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,11,41.2,64.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,12,43,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,13,43.3,56.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,14,46,48.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,15,46.1,43.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,16,46.9,41.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,17,46.9,40.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,18,46.7,42.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,19,44.6,43.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,20,42,47.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,21,40.5,52.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,22,36.8,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 08 2015,23,35.2,63.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,0,35.9,64.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,1,34.7,70.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,2,32.2,75,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,3,34,75.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,4,34.1,81.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,5,35.1,78.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,6,35.1,81.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,7,35.3,80.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,8,37,71.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,9,37.6,68.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,10,42.4,56.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,11,45.3,52.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,12,48.2,49.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,13,50.6,45.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,14,55,41.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,15,55.1,39.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,16,56.1,38.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,17,57,37.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,18,56.7,39,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,19,53.7,44.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,20,51.8,52.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,21,49.8,58.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,22,47.9,62.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 09 2015,23,46.7,63.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,0,44.9,64.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,1,43.9,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,2,42.9,59.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,3,41.8,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,4,39.8,62.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,5,38.9,64.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,6,37.9,67.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,7,37.9,66.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,8,38.2,64,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,9,40.5,60.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,10,45.3,50.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,11,48.6,46.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,12,53.6,40.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,13,58.3,35.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,14,61.3,33.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,15,64,32.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,16,63.9,34.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,17,62.7,31.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,18,60.4,27.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,19,55.5,38.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,20,51.4,47.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,21,46.6,54,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,22,44.1,57.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 10 2015,23,43.5,58,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,0,39.1,60.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,1,39.7,53,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,2,37.6,54.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,3,35.1,58.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,4,34.7,61.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,5,31.9,66.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,6,31.2,71.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,7,33.1,66.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,8,33.5,68.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,9,37.5,65.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,10,41.5,55.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,11,45.5,47.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,12,50.1,39.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,13,51.4,38.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,14,54.2,33.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,15,55.9,30.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,16,55.9,33.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,17,55.8,32.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,18,54.7,34.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,19,51.8,40.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,20,49.8,46.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,21,47.8,49.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,22,46.1,53.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 11 2015,23,46.5,52.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,0,42.8,60,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,1,40.8,61.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,2,39,66.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,3,38.9,67.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,4,38.1,69.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,5,39,70.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,6,39,72.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,7,39,72.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,8,39.2,71.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,9,41.5,64.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,10,45.3,62.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,11,48.5,60.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,12,52.3,56.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,13,55.3,52.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,14,57,51.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,15,57.2,55,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,16,59.1,55,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,17,60.2,55.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,18,60.9,58.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,19,59.8,62.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,20,57.8,66.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,21,56.8,66.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,22,54.9,68.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 12 2015,23,54.1,68.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,0,55,66.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,1,54.8,64,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,2,53.1,66.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,3,53.1,65.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,4,52.8,63.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,5,50.8,63.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,6,48.7,66,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,7,46.7,68.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,8,45.1,73.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,9,46.3,72.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,10,48.7,69.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,11,54.4,57.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,12,58,49.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,13,59.1,47.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,14,60.2,46.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,15,60.9,44.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,16,59.8,47.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,17,57.7,49.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,18,55.5,51.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,19,51.8,58.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,20,49.6,58.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,21,46.7,63.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,22,44.7,65.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 13 2015,23,42.8,68.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,0,40.9,70.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,1,39.8,73.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,2,38.7,76.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,3,36,81.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,4,35.7,82.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,5,34,85.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,6,34.1,85.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,7,35.1,84.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,8,35.6,84,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,9,40.4,78.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,10,44.5,69.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,11,48.5,59.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,12,52.3,49.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,13,55.3,44.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,14,57.2,39.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,15,59.1,35.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,16,60.2,34.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,17,60.9,31,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,18,59.8,32.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,19, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,20, , ,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,21,52.7,43,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,22,49.9,46.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 14 2015,23,48.2,50.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,0,42.9,60.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,1,41.8,64.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,2,40,67.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,3,41.6,64,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,4,45.5,56.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,5,41.5,64.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,6,45.1,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,7,46.3,54.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,8,48.5,48.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,9,52.2,37.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,10,54,35.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,11,54.2,36.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,12,56.2,34,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,13,58.3,32.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,14,61.3,31.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,15,64.3,27.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,16,66.5,29.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,17,69.9,28.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,18,68.8,32.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 15 2015,19,66.7,36.9,0, ,20,Low Powdery Mildew Risk,,,,
Mar 15 2015,20,64.7,45.4,0, ,20,Low Powdery Mildew Risk,,,,
Mar 15 2015,21,63,50.1,0, ,20,Low Powdery Mildew Risk,,,,
Mar 15 2015,22,62.7,50.5,0, ,20,Low Powdery Mildew Risk,,,,
Mar 15 2015,23,60.4,54.6,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,0,56.2,61.5,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,1,57.8,59.8,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,2,56.6,60.4,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,3,52.7,69.4,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,4,49.8,76.2,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,5,48.4,75.9,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,6,50.8,71.5,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,7,49.1,73.5,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,8,51.2,70.9,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,9,52.4,66.8,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,10,56.1,50,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,11,57.1,44.9,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,12,58.4,43,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,13,61.8,37.2,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,14,59.8,33.9,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,15,58.2,40.6,0, ,20,Low Powdery Mildew Risk,,,,
Mar 16 2015,16,55.1,55,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,17,48.6,68.8,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,18,46.7,71,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,19,44.2,75.9,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,20,42,69.1,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,21,40.9,59.1,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,22,39.7,48.2,0, ,10,Low Powdery Mildew Risk,,,,
Mar 16 2015,23,37.8,47.5,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,0,36.9,45.1,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,1,35.9,41.1,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,2,34.8,35.5,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,3,33,40.9,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,4,31.8,39.7,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,5,29.9,42.6,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,6,28.7,43.1,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,7,27,48.3,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,8,27.4,47.2,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,9,31.3,38.4,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,10,34.3,32.6,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,11,37.4,28.2,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,12,40.2,29.5,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,13,42.2,26,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,14,43.1,23,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,15,44.2,20.3,0, ,10,Low Powdery Mildew Risk,,,,
Mar 17 2015,16,44.9,20,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,17,43.9,21.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,18,42.8,22.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,19,40.6,26.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,20,37.9,29.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,21,37.7,30.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,22,36,35.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 17 2015,23,35.7,39,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,0,33.9,45.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,1,33.2,46.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,2,34,45.4,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,3,33.9,45.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,4,33,49.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,5,31.8,51.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,6,30.2,57.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,7,31.9,56.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,8,31.3,61.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,9,34.2,50.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,10,36.3,46.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,11,39.4,37.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,12,42.2,31.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,13,43.1,27.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,14,44.2,24.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,15,45,24.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,16,45,23.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,17,45,24.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,18,44.9,24.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,19,43.9,25.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,20,42.8,37.3,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,21,40.8,56.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,22,39,59.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 18 2015,23,38.8,62.8,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,0,36.9,72.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,1,36,75.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,2,36,72.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,3,36.1,71.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,4,37,66.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,5,37.1,66.1,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,6,37.8,61.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,7,37,59,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,8,37.1,58.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,9,38.2,53.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,10,40.2,46.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,11,42.3,43.9,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,12,44.3,40.2,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,13,46,33.7,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,14,46.1,33.6,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,15,47.2,32.5,0, ,0,Low Powdery Mildew Risk,,,,
Mar 19 2015,16,48.9,31.7,0, ,0,Low Powdery Mildew Risk,,,,
